date,ES,NQ,CD,EC,JY,MP,TY,US,C,S,W,CL,GC
2018-01-08,2775.5,6868.0,0.81505,1.25985,9306.0,46390.0,123.65625,146.46875,428.25,1102.0,546.25,60.49,1382.6
2018-01-09,2781.0,6867.0,0.8126,1.25655,9340.5,46300.0,123.21875,144.96875,430.0,1099.0,551.0,61.64,1375.9
2018-01-10,2779.25,6857.25,0.80515,1.2592,9444.0,45880.0,123.171875,144.8125,429.75,1090.5,553.5,62.19,1381.5
2018-01-11,2798.25,6906.5,0.80845,1.26705,9465.0,46380.0,123.296875,145.1875,429.75,1085.5,552.5,62.45,1384.7
2018-01-12,2817.5,6955.25,0.81085,1.28145,9466.5,46920.0,123.109375,145.25,427.5,1096.5,540.0,63.0,1397.1
2018-01-16,2811.25,6942.25,0.8146,1.29025,9527.5,47610.0,123.15625,145.5625,429.5,1104.0,535.75,62.44,1399.3
2018-01-17,2832.5,7003.75,0.816,1.28695,9461.0,48130.0,122.828125,145.0625,433.75,1104.5,540.25,62.69,1401.4
2018-01-18,2825.0,6993.0,0.81445,1.2872,9469.0,48140.0,122.625,144.1875,432.25,1108.75,544.0,62.66,1389.4
2018-01-19,2839.75,7025.75,0.81115,1.2861,9501.0,48190.0,122.453125,143.75,433.5,1113.0,541.25,62.08,1395.3
2018-01-22,2864.0,7111.0,0.8129,1.28855,9468.0,47950.0,122.265625,143.4375,433.25,1120.25,544.25,62.34,1394.1
2018-01-23,2868.25,7145.75,0.8141,1.29215,9522.5,47870.0,122.59375,143.96875,432.5,1122.25,540.0,63.24,1398.9
2018-01-24,2869.75,7111.25,0.82135,1.30305,9628.0,48650.0,122.375,143.21875,437.5,1128.25,551.25,64.38,1418.6
2018-01-25,2870.0,7111.5,0.8186,1.3014,9596.0,48310.0,122.609375,144.15625,436.5,1128.25,553.0,64.28,1425.2
2018-01-26,2903.25,7210.25,0.82155,1.3046,9658.5,48500.0,122.234375,143.5,437.75,1121.5,559.5,64.91,1414.4
2018-01-29,2882.25,7172.5,0.82135,1.30125,9635.5,48300.0,121.984375,142.875,439.75,1127.25,567.75,64.33,1402.3
2018-01-30,2853.25,7121.5,0.8213,1.3027,9649.5,47920.0,121.8125,142.125,442.5,1135.75,576.5,63.27,1397.2
2018-01-31,2854.5,7142.5,0.82265,1.30335,9621.0,48290.0,121.75,142.5625,442.25,1131.5,571.25,63.5,1400.3
2018-02-01,2851.25,7078.5,0.8247,1.31235,9594.0,49090.0,121.390625,141.3125,442.75,1121.0,570.0,64.57,1405.1
2018-02-02,2785.5,6935.75,0.81705,1.30715,9523.5,48530.0,120.90625,139.53125,442.25,1114.75,565.5,64.22,1394.5
2018-02-05,2636.5,6609.25,0.80925,1.30175,9570.0,48040.0,121.4375,140.4375,439.25,1105.75,558.25,62.92,1393.7
2018-02-06,2723.0,6833.75,0.8084,1.301,9599.0,48310.0,121.65625,140.78125,444.0,1122.25,564.75,62.16,1386.7
2018-02-07,2697.0,6735.75,0.80515,1.28915,9593.0,48050.0,121.171875,139.375,445.5,1118.75,578.75,60.56,1371.8
2018-02-08,2622.25,6497.25,0.80405,1.2877,9636.5,47680.0,121.0625,138.84375,446.0,1123.25,575.0,59.92,1376.2
2018-02-09,2647.75,6597.75,0.8025,1.28455,9662.5,47890.0,121.34375,138.90625,442.5,1118.0,566.75,57.97,1372.9
2018-02-12,2684.0,6711.75,0.80245,1.28945,9652.5,48320.0,121.0625,139.15625,447.5,1137.0,581.5,58.06,1383.6
2018-02-13,2690.5,6740.5,0.80385,1.29665,9735.5,48280.0,121.171875,139.3125,447.0,1147.0,579.5,58.01,1387.6
2018-02-14,2725.75,6867.0,0.80835,1.30485,9788.5,48540.0,120.5,138.125,447.5,1152.5,575.75,59.49,1415.2
2018-02-15,2762.75,6996.0,0.8103,1.3116,9859.0,48720.0,120.625,138.75,448.0,1159.75,582.0,60.15,1412.5
2018-02-16,2763.75,6966.75,0.8064,1.30255,9853.5,48740.0,120.75,138.96875,447.75,1157.25,578.5,60.53,1413.4
2018-02-20,2742.75,6970.5,0.8007,1.29425,9768.5,48160.0,120.65625,138.625,446.5,1162.0,570.25,60.77,1388.4
2018-02-21,2727.5,6940.5,0.79805,1.29075,9724.0,47990.0,120.375,137.4375,446.75,1170.0,566.75,60.66,1389.3
2018-02-22,2740.25,6968.75,0.79605,1.2935,9822.0,48400.0,120.59375,137.875,447.5,1167.5,571.0,61.75,1389.9
2018-02-23,2777.5,7089.75,0.79935,1.28995,9813.0,48670.0,120.90625,138.8125,447.25,1171.0,571.0,62.53,1387.5
2018-02-26,2813.25,7180.0,0.79825,1.29135,9797.0,48310.0,121.0,138.96875,450.0,1170.25,579.5,62.89,1390.0
2018-02-27,2776.25,7095.75,0.79365,1.2839,9753.0,47960.0,120.53125,138.3125,452.0,1173.5,583.25,61.99,1375.8
2018-02-28,2743.25,7045.0,0.789,1.2803,9818.0,47870.0,120.78125,139.1875,454.5,1179.25,599.25,60.62,1375.1
2018-03-01,2707.0,6940.75,0.7891,1.28515,9852.0,47800.0,121.34375,140.09375,458.5,1191.5,620.5,59.97,1362.4
2018-03-02,2719.0,6984.75,0.7849,1.2927,9914.0,47900.0,120.921875,139.1875,457.5,1194.25,606.5,60.23,1380.6
2018-03-05,2747.25,7057.5,0.77895,1.29215,9854.5,47880.0,120.765625,138.84375,459.5,1200.75,615.25,61.55,1377.1
2018-03-06,2752.75,7087.75,0.78465,1.3,9853.0,48240.0,120.765625,139.125,460.5,1198.0,613.25,61.58,1392.4
2018-03-07,2752.0,7104.5,0.78315,1.29995,9867.0,48240.0,120.765625,138.84375,459.5,1189.0,605.0,60.13,1384.8
2018-03-08,2768.0,7154.25,0.78395,1.2898,9850.0,48430.0,120.90625,139.28125,465.5,1188.0,607.25,59.1,1378.9
2018-03-09,2812.75,7278.25,0.7887,1.29065,9803.0,48580.0,120.765625,138.875,463.0,1163.25,597.5,60.96,1381.2
2018-03-12,2812.75,7319.5,0.7888,1.29275,9838.0,48650.0,120.9375,139.46875,463.5,1166.0,599.5,60.37,1378.0
2018-03-13,2796.5,7238.25,0.7822,1.2988,9816.0,48700.0,121.0625,139.875,464.75,1174.5,596.5,59.79,1384.3
2018-03-14,2777.75,7213.0,0.78205,1.29645,9846.0,48750.0,121.28125,140.625,461.75,1158.0,598.25,60.06,1382.8
2018-03-15,2779.25,7225.5,0.77525,1.2891,9845.0,48320.0,121.234375,140.5625,459.5,1166.25,588.0,60.29,1375.0
2018-03-16,2779.75,7199.0,0.7729,1.28685,9858.5,48410.0,121.078125,140.1875,456.0,1175.25,577.0,61.45,1369.5
2018-03-19,2746.5,7069.25,0.7752,1.2941,9869.5,48400.0,121.125,140.28125,448.25,1148.5,559.75,61.17,1375.0
2018-03-20,2747.25,7072.5,0.7737,1.2833,9824.0,48250.0,120.828125,139.59375,447.5,1154.0,560.75,62.58,1369.1
2018-03-21,2742.0,7039.0,0.7831,1.29085,9852.0,49020.0,120.6875,139.25,448.0,1155.5,561.25,64.21,1378.8
2018-03-22,2667.0,6847.0,0.7833,1.2884,9896.0,48980.0,121.25,140.5,449.25,1155.75,564.0,63.34,1384.7
2018-03-23,2621.5,6709.25,0.78655,1.2944,9967.5,48970.0,121.34375,140.46875,450.75,1154.25,568.5,64.92,1407.2
2018-03-26,2683.25,6928.5,0.78625,1.30315,9929.5,49670.0,121.203125,140.46875,447.5,1151.5,563.5,64.59,1412.4
2018-03-27,2639.5,6716.25,0.78565,1.2975,9899.5,49510.0,121.640625,141.375,447.5,1145.25,558.5,64.29,1399.4
2018-03-28,2631.25,6632.25,0.78345,1.28785,9777.5,49790.0,121.640625,141.625,447.25,1143.75,554.75,63.42,1381.5
2018-03-29,2666.75,6749.0,0.78415,1.2856,9815.5,50010.0,121.875,142.375,461.25,1170.5,560.5,63.98,1378.8
